id,pov,pov.m,pov.f,non.pov,non.pov.m,non.pov.f,pov.white,pov.white.m,pov.white.f,non.pov.white,non.pov.white.m,non.pov.white.f,pov.black,pov.black.m,pov.black.f,non.pov.black,non.pov.black.m,non.pov.black.f,pov.native,pov.native.m,pov.native.f,non.pov.native,non.pov.native.m,non.pov.native.f,pov.asian,pov.asian.m,pov.asian.f,non.pov.asian,non.pov.asian.m,non.pov.asian.f,pov.pacific,pov.pacific.m,pov.pacific.f,non.pov.pacific,non.pov.pacific.m,non.pov.pacific.f,pov.other,pov.other.m,pov.other.f,non.pov.other,non.pov.other.m,non.pov.other.f,pov.mixed,pov.mixed.m,pov.mixed.f,non.pov.mixed,non.pov.mixed.m,non.pov.mixed.f,pov.whitenonhisp,pov.whitenonhisp.m,pov.whitenonhisp.f,non.pov.whitenonhisp,non.pov.whitenonhisp.m,non.pov.whitenonhisp.f,pov.hisp,pov.hisp.m,pov.hisp.f,non.pov.hisp,non.pov.hisp.m,non.pov.hisp.f
18141010600,680,261,419,3007,1475,1532,590,191,399,2723,1324,1399,43,23,20,73,42,31,0,0,0,0,0,0,47,47,0,9,0,9,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,153,60,93,541,191,350,2680,1315,1365,49,0,49,149,103,46
18141010700,684,300,384,2922,1444,1478,457,186,271,2613,1294,1319,7,0,7,119,31,88,0,0,0,30,25,5,0,0,0,66,32,34,108,73,35,0,0,0,0,0,0,9,9,0,112,41,71,85,53,32,457,186,271,2613,1294,1319,0,0,0,28,19,9
18141010800,604,192,412,3769,1898,1871,596,192,404,3625,1785,1840,0,0,0,8,0,8,2,0,2,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,6,0,6,86,69,17,596,192,404,3547,1726,1821,3,0,3,141,122,19
18141010900,318,110,208,7323,3642,3681,318,110,208,6667,3275,3392,0,0,0,309,202,107,0,0,0,0,0,0,0,0,0,94,15,79,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,240,137,103,292,101,191,6423,3180,3243,26,9,17,311,124,187
18141011000,266,148,118,6290,3171,3119,266,148,118,5141,2557,2584,0,0,0,613,338,275,0,0,0,42,16,26,0,0,0,269,129,140,0,0,0,0,0,0,0,0,0,90,75,15,0,0,0,135,56,79,266,148,118,5009,2485,2524,0,0,0,282,179,103
18141011100,1094,400,694,7578,3887,3691,698,279,419,6743,3537,3206,254,73,181,612,293,319,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,142,48,94,36,36,0,0,0,0,115,21,94,698,279,419,6603,3464,3139,142,48,94,192,109,83
18141011201,59,33,26,471,229,242,55,33,22,413,216,197,2,0,2,29,8,21,0,0,0,3,3,0,2,0,2,16,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,30,17,13,399,202,197,25,16,9,14,14,0
18141011202,58,13,45,273,119,154,54,9,45,258,119,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,4,4,0,5,0,5,54,9,45,254,115,139,0,0,0,4,4,0
18141011301,1114,538,576,3662,1984,1678,682,355,327,3227,1728,1499,118,33,85,197,84,113,0,0,0,27,18,9,25,25,0,122,96,26,0,0,0,0,0,0,268,125,143,67,58,9,21,0,21,22,0,22,558,267,291,3212,1728,1484,421,213,208,24,0,24
18141011302,466,158,308,4860,2339,2521,325,88,237,4429,2140,2289,77,35,42,249,138,111,29,0,29,0,0,0,16,16,0,154,49,105,0,0,0,0,0,0,19,19,0,28,12,16,0,0,0,0,0,0,325,88,237,4237,2026,2211,19,19,0,220,126,94
18141011303,517,174,343,4046,2085,1961,261,67,194,3588,1834,1754,181,94,87,213,65,148,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,187,164,23,75,13,62,28,22,6,261,67,194,3550,1814,1736,0,0,0,144,103,41
18141011304,55,23,32,1877,960,917,55,23,32,1729,886,843,0,0,0,67,33,34,0,0,0,0,0,0,0,0,0,38,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,22,21,55,23,32,1718,875,843,0,0,0,51,30,21
18141011305,69,48,21,3823,1882,1941,69,48,21,3164,1469,1695,0,0,0,349,208,141,0,0,0,0,0,0,0,0,0,123,75,48,0,0,0,0,0,0,0,0,0,46,20,26,0,0,0,141,110,31,69,48,21,3005,1421,1584,0,0,0,194,57,137
18141011306,74,17,57,2162,1109,1053,74,17,57,1962,986,976,0,0,0,101,63,38,0,0,0,0,0,0,0,0,0,50,30,20,0,0,0,0,0,0,0,0,0,42,30,12,0,0,0,7,0,7,74,17,57,1950,974,976,0,0,0,61,42,19
18141011403,74,52,22,5767,2657,3110,61,52,9,5084,2372,2712,0,0,0,87,36,51,13,0,13,0,0,0,0,0,0,425,160,265,0,0,0,0,0,0,0,0,0,68,33,35,0,0,0,103,56,47,61,52,9,5029,2332,2697,0,0,0,159,99,60
18141011404,175,109,66,6597,3199,3398,175,109,66,5711,2702,3009,0,0,0,240,155,85,0,0,0,0,0,0,0,0,0,496,265,231,0,0,0,0,0,0,0,0,0,45,25,20,0,0,0,105,52,53,175,109,66,5588,2654,2934,0,0,0,168,73,95
18141011405,61,12,49,3463,1912,1551,61,12,49,3254,1829,1425,0,0,0,134,60,74,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,23,24,61,12,49,3254,1829,1425,0,0,0,0,0,0
18141011406,175,60,115,4503,2233,2270,147,60,87,4341,2154,2187,0,0,0,44,33,11,0,0,0,0,0,0,16,0,16,62,31,31,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,56,15,41,147,60,87,4267,2115,2152,12,0,12,74,39,35
18141011501,978,185,793,3476,1508,1968,231,102,129,2654,1047,1607,652,66,586,527,334,193,0,0,0,0,0,0,16,0,16,29,13,16,0,0,0,0,0,0,0,0,0,235,83,152,79,17,62,31,31,0,231,102,129,2408,978,1430,62,0,62,351,174,177
18141011503,100,46,54,1742,782,960,100,46,54,1734,782,952,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,46,54,1726,774,952,0,0,0,8,8,0
18141011504,233,177,56,1650,787,863,233,177,56,1494,709,785,0,0,0,112,67,45,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,31,233,177,56,1494,709,785,0,0,0,0,0,0
18141011505,415,153,262,2403,1084,1319,269,86,183,1819,916,903,64,22,42,270,20,250,0,0,0,30,0,30,73,45,28,246,128,118,0,0,0,0,0,0,0,0,0,20,20,0,9,0,9,18,0,18,261,86,175,1770,873,897,8,0,8,69,63,6
18141011506,497,195,302,4004,1826,2178,395,168,227,3052,1459,1593,9,0,9,718,286,432,0,0,0,50,33,17,36,27,9,137,24,113,0,0,0,0,0,0,0,0,0,21,10,11,57,0,57,26,14,12,358,164,194,2908,1395,1513,37,4,33,159,79,80
18141011601,352,122,230,7734,3742,3992,352,122,230,7448,3579,3869,0,0,0,81,62,19,0,0,0,34,5,29,0,0,0,104,54,50,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,59,34,25,254,97,157,7409,3561,3848,98,25,73,47,26,21
18141011602,486,201,285,5935,3014,2921,412,158,254,5827,2951,2876,0,0,0,23,10,13,2,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,72,43,29,65,33,32,412,158,254,5535,2813,2722,74,43,31,338,165,173
18141011701,676,335,341,3518,1795,1723,662,321,341,3381,1747,1634,0,0,0,32,8,24,14,14,0,68,30,38,0,0,0,37,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,312,316,3381,1747,1634,34,9,25,0,0,0
18141011702,591,187,404,6739,3349,3390,540,187,353,6057,3133,2924,26,0,26,505,107,398,0,0,0,0,0,0,25,0,25,95,56,39,0,0,0,0,0,0,0,0,0,60,47,13,0,0,0,22,6,16,540,187,353,6013,3133,2880,0,0,0,121,47,74
18141011801,0,0,0,1358,710,648,0,0,0,1227,681,546,0,0,0,75,29,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,0,0,0,0,0,0,0,0,1192,664,528,0,0,0,91,17,74
18141011802,257,79,178,6403,2954,3449,111,0,111,5956,2709,3247,70,54,16,200,94,106,0,0,0,0,0,0,12,12,0,172,98,74,0,0,0,15,15,0,64,13,51,0,0,0,0,0,0,60,38,22,111,0,111,5897,2684,3213,64,13,51,68,34,34
18141011900,201,78,123,3439,1731,1708,194,71,123,3325,1702,1623,0,0,0,12,0,12,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,44,21,23,0,0,0,32,8,24,194,71,123,3282,1667,1615,7,7,0,93,46,47
18141012000,135,53,82,3815,2031,1784,135,53,82,3716,1966,1750,0,0,0,13,13,0,0,0,0,15,15,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,46,28,18,0,0,0,18,9,9,135,53,82,3653,1932,1721,0,0,0,63,34,29
18141012100,185,66,119,3481,1856,1625,176,57,119,3238,1756,1482,0,0,0,87,41,46,0,0,0,13,13,0,0,0,0,7,4,3,9,9,0,0,0,0,0,0,0,4,4,0,0,0,0,132,38,94,176,57,119,3214,1752,1462,0,0,0,28,8,20
18141012200,274,134,140,2513,1274,1239,274,134,140,2347,1189,1158,0,0,0,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,81,59,0,0,0,12,0,12,254,114,140,2293,1171,1122,20,20,0,201,99,102
18141012300,158,49,109,3420,1833,1587,125,36,89,3304,1754,1550,17,13,4,0,0,0,5,0,5,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,46,13,11,0,11,40,27,13,125,36,89,3254,1743,1511,4,0,4,107,64,43
18141012400,122,75,47,1956,1045,911,122,75,47,1903,1002,901,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,75,47,1903,1002,901,0,0,0,43,43,0
18143966700,581,352,229,3971,1867,2104,581,352,229,3956,1867,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,581,352,229,3919,1830,2089,0,0,0,37,37,0
18143966800,868,329,539,3054,1554,1500,768,286,482,2937,1448,1489,100,43,57,15,15,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,72,61,11,0,0,0,8,8,0,768,286,482,2929,1440,1489,0,0,0,80,69,11
18143966900,450,181,269,3885,2007,1878,426,170,256,3854,1998,1856,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,31,9,22,426,170,256,3854,1998,1856,11,11,0,0,0,0
18143967000,858,291,567,4476,2215,2261,858,291,567,4409,2198,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,39,809,291,518,4300,2149,2151,49,0,49,109,49,60
18143967100,1021,543,478,4630,2331,2299,933,521,412,4624,2331,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,22,66,6,0,6,933,521,412,4624,2331,2293,0,0,0,0,0,0
18145710100,257,163,94,3059,1507,1552,257,163,94,3002,1492,1510,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0,0,21,5,16,257,163,94,2971,1475,1496,0,0,0,51,27,24
18145710200,335,179,156,5643,2741,2902,312,156,156,5430,2677,2753,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,30,67,0,0,0,116,34,82,312,156,156,5430,2677,2753,0,0,0,104,64,40
18145710300,363,150,213,4445,2179,2266,325,122,203,4331,2146,2185,0,0,0,44,22,22,0,0,0,41,0,41,0,0,0,22,11,11,0,0,0,0,0,0,38,28,10,0,0,0,0,0,0,7,0,7,321,118,203,4293,2111,2182,42,32,10,45,35,10
18145710400,479,247,232,2637,1300,1337,441,235,206,2510,1184,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,11,0,0,0,0,0,0,38,12,26,102,102,0,0,0,0,0,0,0,404,207,197,2423,1121,1302,63,40,23,189,165,24
18145710500,318,94,224,3507,1711,1796,318,94,224,3125,1495,1630,0,0,0,61,19,42,0,0,0,14,14,0,0,0,0,18,9,9,0,0,0,0,0,0,0,0,0,123,63,60,0,0,0,166,111,55,318,94,224,3081,1495,1586,0,0,0,243,99,144
18145710601,758,376,382,2535,1166,1369,732,376,356,2203,1099,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72,26,0,26,141,59,82,0,0,0,119,8,111,727,376,351,2203,1099,1104,31,0,31,149,67,82
18145710602,904,465,439,2328,1187,1141,810,384,426,2148,1064,1084,0,0,0,70,34,36,0,0,0,17,0,17,0,0,0,45,45,0,0,0,0,0,0,0,94,81,13,8,4,4,0,0,0,40,40,0,810,384,426,2148,1064,1084,94,81,13,48,44,4
18145710700,515,204,311,6054,3027,3027,395,166,229,5726,2853,2873,10,0,10,16,0,16,0,0,0,0,0,0,0,0,0,193,99,94,0,0,0,0,0,0,110,38,72,104,60,44,0,0,0,15,15,0,358,149,209,5682,2837,2845,147,55,92,148,76,72
18145710800,252,102,150,4557,2247,2310,227,77,150,4526,2236,2290,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,10,0,10,217,77,140,4526,2236,2290,10,0,10,0,0,0
18145710900,206,80,126,4569,2448,2121,206,80,126,4471,2392,2079,0,0,0,0,0,0,0,0,0,73,56,17,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,206,80,126,4445,2372,2073,0,0,0,47,20,27
18147952700,542,238,304,6906,3460,3446,449,204,245,6739,3398,3341,0,0,0,45,45,0,0,0,0,8,0,8,32,19,13,33,0,33,0,0,0,0,0,0,61,15,46,62,17,45,0,0,0,19,0,19,449,204,245,6634,3343,3291,93,34,59,167,72,95
18147952800,349,121,228,2573,1341,1232,332,121,211,2566,1341,1225,17,0,17,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,121,211,2566,1341,1225,0,0,0,0,0,0
18147952900,664,291,373,2263,1118,1145,649,276,373,2241,1096,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,15,15,0,3,3,0,0,0,0,0,0,0,649,276,373,2213,1068,1145,15,15,0,31,31,0
18147953000,240,74,166,3927,2141,1786,240,74,166,3877,2113,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,74,166,3837,2113,1724,0,0,0,40,0,40
18147953100,702,331,371,2525,1347,1178,640,288,352,2386,1226,1160,0,0,0,35,17,18,38,24,14,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,23,23,0,15,10,5,42,42,0,602,267,335,2380,1226,1154,52,30,22,29,23,6
18149953600,424,167,257,2204,1020,1184,424,167,257,2204,1020,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,167,257,2203,1019,1184,0,0,0,1,1,0
18149953700,854,356,498,2901,1568,1333,825,354,471,2738,1468,1270,23,2,21,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,108,59,49,2,0,2,44,30,14,812,345,467,2631,1408,1223,17,9,8,215,119,96
18149953800,406,180,226,3199,1745,1454,361,152,209,3062,1666,1396,25,15,10,30,15,15,0,0,0,0,0,0,0,0,0,40,24,16,0,0,0,0,0,0,0,0,0,47,40,7,20,13,7,20,0,20,346,152,194,3052,1659,1393,15,0,15,57,47,10
18149953900,153,47,106,1946,916,1030,146,47,99,1878,883,995,0,0,0,0,0,0,0,0,0,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,7,0,7,30,0,30,146,47,99,1863,874,989,0,0,0,37,26,11
18149954000,918,314,604,2643,1380,1263,866,283,583,2590,1340,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,30,17,13,46,25,21,17,17,0,849,275,574,2590,1340,1250,54,39,15,30,17,13
18149954100,336,156,180,3207,1665,1542,330,156,174,3153,1638,1515,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,45,27,18,330,156,174,3046,1582,1464,0,0,0,107,56,51
18149954200,523,179,344,3317,1678,1639,475,156,319,3245,1640,1605,0,0,0,8,4,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,25,32,26,6,3,3,0,32,8,24,473,156,317,3161,1599,1562,35,8,27,110,56,54
18151970800,478,179,299,3489,1764,1725,463,179,284,3169,1557,1612,0,0,0,0,0,0,0,0,0,17,10,7,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,5,5,0,15,0,15,289,183,106,450,179,271,3118,1525,1593,13,0,13,74,55,19
18151970900,112,61,51,2205,1163,1042,69,43,26,2008,1102,906,0,0,0,0,0,0,0,0,0,4,4,0,43,18,25,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,57,72,69,43,26,1982,1083,899,0,0,0,26,19,7
18151971000,309,138,171,3380,1732,1648,309,138,171,3104,1557,1547,0,0,0,0,0,0,0,0,0,155,95,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8,0,0,0,105,72,33,309,138,171,3070,1554,1516,0,0,0,50,11,39
18151971100,85,57,28,2621,1224,1397,85,57,28,2474,1127,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,97,41,85,57,28,2458,1117,1341,0,0,0,16,10,6
18151971200,374,189,185,2915,1606,1309,290,143,147,2747,1546,1201,0,0,0,28,19,9,7,0,7,48,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,77,46,31,85,28,57,290,143,147,2711,1527,1184,0,0,0,36,19,17
18151971300,637,234,403,4440,2163,2277,530,210,320,4237,2042,2195,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,24,48,28,8,20,35,0,35,157,113,44,473,162,311,4090,1945,2145,129,72,57,175,105,70
18151971400,649,212,437,3532,1680,1852,504,158,346,3343,1609,1734,58,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,36,23,87,22,65,130,35,95,495,149,346,3303,1586,1717,16,9,7,99,59,40
18151971500,485,237,248,2749,1441,1308,390,199,191,2703,1395,1308,21,21,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,8,0,0,0,49,0,49,38,38,0,284,131,153,2682,1380,1302,125,68,57,21,15,6
18151971600,465,167,298,4156,2223,1933,420,167,253,3726,1938,1788,0,0,0,27,8,19,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,379,277,102,420,167,253,3703,1921,1782,0,0,0,83,56,27
18153050100,829,309,520,5210,2729,2481,805,300,505,5184,2712,2472,22,7,15,0,0,0,0,0,0,7,4,3,0,0,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,8,6,805,300,505,5104,2660,2444,16,9,7,80,52,28
18153050200,276,105,171,2484,1350,1134,276,105,171,2481,1350,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,276,105,171,2481,1350,1131,0,0,0,0,0,0
18153050300,687,246,441,5155,2426,2729,672,246,426,5155,2426,2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,672,246,426,5155,2426,2729,0,0,0,0,0,0
18153050400,215,72,143,2198,1216,982,215,72,143,2192,1210,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,215,72,143,2192,1210,982,0,0,0,0,0,0
18153050500,283,74,209,1977,1020,957,283,74,209,1967,1010,957,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,74,197,1955,998,957,12,0,12,12,12,0
18155965700,835,303,532,3760,1991,1769,835,303,532,3676,1946,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,27,39,0,0,0,18,18,0,835,303,532,3672,1942,1730,0,0,0,70,31,39
18155965800,181,20,161,2414,1290,1124,181,20,161,2414,1290,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,20,161,2414,1290,1124,0,0,0,0,0,0
18155965900,447,167,280,2551,1408,1143,429,153,276,2531,1396,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,20,12,8,389,139,250,2530,1396,1134,40,14,26,1,0,1
18157000100,682,268,414,1555,716,839,574,230,344,1461,661,800,24,11,13,50,22,28,0,0,0,0,0,0,0,0,0,33,22,11,0,0,0,0,0,0,84,27,57,11,11,0,0,0,0,0,0,0,552,219,333,1461,661,800,106,38,68,11,11,0
18157000200,343,131,212,1370,722,648,243,103,140,1334,686,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,100,28,72,11,11,0,206,81,125,1330,684,646,67,37,30,40,38,2
18157000300,714,453,261,2652,1326,1326,603,391,212,2479,1224,1255,51,12,39,44,30,14,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,60,50,10,89,32,57,0,0,0,30,30,0,579,377,202,2375,1163,1212,96,76,20,180,93,87
18157000400,1570,848,722,2498,1466,1032,1213,623,590,1990,1182,808,143,43,100,260,140,120,0,0,0,98,22,76,0,0,0,0,0,0,0,0,0,0,0,0,109,77,32,44,44,0,105,105,0,106,78,28,1197,623,574,1743,964,779,156,92,64,341,312,29
18157000700,807,342,465,1908,1184,724,722,305,417,1710,1076,634,20,20,0,159,93,66,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,65,17,48,24,0,24,566,237,329,1610,1016,594,199,68,131,100,60,40
18157000800,328,106,222,1621,806,815,316,94,222,1368,693,675,0,0,0,110,30,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,83,50,12,12,0,10,0,10,270,48,222,1175,580,595,46,46,0,406,196,210
18157001000,130,28,102,1548,815,733,130,28,102,1502,784,718,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,130,28,102,1502,784,718,0,0,0,11,11,0
18157001100,613,211,402,2736,1284,1452,402,116,286,2550,1181,1369,198,95,103,60,38,22,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,41,30,11,13,0,13,71,35,36,402,116,286,2412,1121,1291,0,0,0,179,90,89
18157001200,585,266,319,2933,1365,1568,535,247,288,2636,1200,1436,42,11,31,54,54,0,0,0,0,10,5,5,0,0,0,40,25,15,0,0,0,0,0,0,8,8,0,89,26,63,0,0,0,104,55,49,270,135,135,2521,1133,1388,273,120,153,241,123,118
18157001300,853,342,511,4110,1734,2376,569,185,384,3817,1571,2246,17,17,0,11,11,0,0,0,0,0,0,0,0,0,0,58,17,41,0,0,0,0,0,0,20,20,0,195,121,74,247,120,127,29,14,15,569,185,384,3659,1477,2182,66,20,46,367,229,138
18157001400,480,191,289,3032,1613,1419,472,183,289,2649,1378,1271,8,8,0,85,44,41,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,116,107,0,0,0,47,47,0,435,164,271,2292,1207,1085,37,19,18,580,287,293
18157001501,1091,413,678,3205,1556,1649,693,305,388,2877,1399,1478,140,40,100,157,65,92,0,0,0,0,0,0,143,20,123,143,72,71,0,0,0,0,0,0,115,48,67,17,9,8,0,0,0,11,11,0,644,273,371,2628,1320,1308,164,80,84,277,99,178
18157001502,624,106,518,5149,2536,2613,447,67,380,4832,2439,2393,171,39,132,188,79,109,0,0,0,0,0,0,0,0,0,59,11,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,70,7,63,447,67,380,4374,2217,2157,0,0,0,481,222,259
18157001600,421,150,271,9992,4832,5160,253,56,197,9343,4635,4708,150,87,63,223,53,170,0,0,0,10,0,10,0,0,0,57,32,25,0,0,0,0,0,0,0,0,0,185,61,124,18,7,11,174,51,123,242,50,192,9124,4509,4615,18,13,5,471,211,260
18157001700,1321,545,776,4783,2562,2221,620,273,347,3359,1812,1547,372,103,269,573,290,283,0,0,0,39,14,25,255,150,105,562,264,298,0,0,0,0,0,0,19,19,0,159,125,34,55,0,55,91,57,34,500,220,280,3081,1653,1428,139,72,67,717,420,297
18157001800,999,473,526,2695,1344,1351,894,428,466,2214,1064,1150,94,34,60,221,154,67,0,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,121,73,48,11,11,0,94,53,41,531,273,258,1813,847,966,374,166,208,544,312,232
18157001900,214,102,112,4151,2047,2104,75,32,43,3864,1864,2000,87,34,53,95,59,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,140,118,22,16,0,16,52,6,46,75,32,43,3761,1827,1934,36,36,0,234,150,84
18157005101,607,322,285,2757,1410,1347,255,120,135,1584,791,793,19,0,19,170,79,91,0,0,0,21,10,11,314,183,131,982,530,452,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,255,120,135,1495,759,736,0,0,0,89,32,57
18157005102,255,78,177,4745,2221,2524,214,71,143,3573,1618,1955,0,0,0,79,33,46,0,0,0,0,0,0,0,0,0,876,471,405,0,0,0,0,0,0,0,0,0,39,39,0,41,7,34,178,60,118,200,57,143,3493,1557,1936,33,14,19,159,100,59
18157005200,646,195,451,3931,2080,1851,529,110,419,3218,1557,1661,38,23,15,139,113,26,0,0,0,26,0,26,79,62,17,471,375,96,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,57,35,22,461,110,351,3157,1514,1643,68,0,68,70,52,18
18157005300,1317,864,453,1448,875,573,1011,588,423,1156,652,504,0,0,0,22,16,6,0,0,0,26,26,0,276,246,30,213,168,45,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,31,13,18,988,565,423,1121,644,477,23,23,0,35,8,27
18157005400,3262,2302,960,857,641,216,2488,1611,877,582,450,132,94,94,0,0,0,0,0,0,0,0,0,0,623,564,59,256,179,77,0,0,0,0,0,0,0,0,0,7,0,7,57,33,24,12,12,0,2380,1555,825,582,450,132,129,77,52,7,0,7
